n, x0, x1, s, d, y, c, rx0, rx1, truey at xrecc, taq, tev, trc, realtime
2024, -0.671875, -0.421875, 0.0, [nan], 17.9610049269, 1.0, 0.1875, 0.1875, 0.000347229003906,4.57763671875e-05, 5.60283660889e-05, 0.000277042388916, 14:21:39  17-06-16
2025, -0.671875, -0.390625, 0.0, [nan], 17.5448596022, 1.0, nan, nan, nan,4.6968460083e-05, 6.38961791992e-05, 5.00679016113e-05, 14:21:39  17-06-16
2026, -0.671875, -0.359375, 0.0, [nan], 17.13359709, 1.0, nan, nan, nan,4.60147857666e-05, 5.48362731934e-05, 4.00543212891e-05, 14:21:39  17-06-16
2027, -0.671875, -0.328125, 0.0, [nan], 16.7272173903, 1.0, nan, nan, nan,4.60147857666e-05, 5.31673431396e-05, 3.88622283936e-05, 14:21:39  17-06-16
2028, -0.671875, -0.296875, 0.0, [nan], 16.3257205031, 1.0, 0.1875, 0.1875, 0.000347229003906,6.38961791992e-05, 6.79492950439e-05, 0.000288963317871, 14:21:39  17-06-16
2029, -0.671875, -0.265625, 0.0, [nan], 15.9291064284, 1.0, nan, nan, nan,4.60147857666e-05, 5.29289245605e-05, 4.41074371338e-05, 14:21:39  17-06-16
2030, -0.671875, -0.234375, 0.0, [nan], 15.5373751662, 1.0, nan, nan, nan,4.6968460083e-05, 5.41210174561e-05, 4.10079956055e-05, 14:21:39  17-06-16
2031, -0.671875, -0.203125, 0.0, [nan], 15.1505267165, 1.0, nan, nan, nan,4.60147857666e-05, 5.29289245605e-05, 3.69548797607e-05, 14:21:39  17-06-16
2032, -0.671875, -0.171875, 0.0, [nan], 14.7685610793, 1.0, 0.1875, 0.1875, 0.000347229003906,5.10215759277e-05, 5.79357147217e-05, 0.000267028808594, 14:21:39  17-06-16
2033, -0.671875, -0.140625, 0.0, [nan], 14.3914782546, 1.0, nan, nan, nan,4.57763671875e-05, 5.41210174561e-05, 4.29153442383e-05, 14:21:39  17-06-16
2034, -0.671875, -0.109375, 0.0, [nan], 14.0192782423, 1.0, nan, nan, nan,4.79221343994e-05, 5.31673431396e-05, 4.10079956055e-05, 14:21:39  17-06-16
2035, -0.671875, -0.078125, 0.0, [nan], 13.6519610426, 1.0, nan, nan, nan,5.81741333008e-05, 5.19752502441e-05, 3.69548797607e-05, 14:21:39  17-06-16
2036, -0.671875, -0.046875, 0.0, [nan], 13.2895266554, 1.0, 0.1875, 0.1875, 0.000347229003906,5.10215759277e-05, 5.91278076172e-05, 0.000265836715698, 14:21:39  17-06-16
2037, -0.671875, -0.015625, 0.0, [nan], 12.9319750807, 1.0, nan, nan, nan,4.6968460083e-05, 5.31673431396e-05, 4.29153442383e-05, 14:21:39  17-06-16
2038, -0.671875, 0.015625, 0.0, [nan], 12.5793063185, 1.0, nan, nan, nan,4.79221343994e-05, 5.41210174561e-05, 4.10079956055e-05, 14:21:39  17-06-16
2039, -0.671875, 0.046875, 0.0, [nan], 12.2315203688, 1.0, nan, nan, nan,4.50611114502e-05, 5.29289245605e-05, 3.91006469727e-05, 14:21:39  17-06-16
2040, -0.671875, 0.078125, 0.0, [nan], 11.8886172316, 1.0, 0.1875, 0.1875, 0.000347229003906,5.00679016113e-05, 5.88893890381e-05, 0.000261068344116, 14:21:39  17-06-16
2041, -0.671875, 0.109375, 0.0, [nan], 11.5505969069, 1.0, nan, nan, nan,4.60147857666e-05, 5.31673431396e-05, 3.88622283936e-05, 14:21:39  17-06-16
2042, -0.671875, 0.140625, 0.0, [nan], 11.2174593947, 1.0, nan, nan, nan,4.6968460083e-05, 5.3882598877e-05, 3.91006469727e-05, 14:21:39  17-06-16
2043, -0.671875, 0.171875, 0.0, [nan], 10.889204695, 1.0, nan, nan, nan,4.60147857666e-05, 5.69820404053e-05, 4.60147857666e-05, 14:21:39  17-06-16
2044, -0.671875, 0.203125, 0.0, [nan], 10.5658328078, 1.0, 0.1875, 0.1875, 0.000347229003906,5.10215759277e-05, 5.57899475098e-05, 0.000272989273071, 14:21:39  17-06-16
2045, -0.671875, 0.234375, 0.0, [nan], 10.2473437331, 1.0, nan, nan, nan,4.6968460083e-05, 5.31673431396e-05, 3.88622283936e-05, 14:21:39  17-06-16
2046, -0.671875, 0.265625, 0.0, [nan], 9.93373747087, 1.0, nan, nan, nan,4.41074371338e-05, 4.60147857666e-05, 3.09944152832e-05, 14:21:39  17-06-16
2047, -0.671875, 0.296875, 0.0, [nan], 9.62501402116, 1.0, nan, nan, nan,4.6968460083e-05, 5.69820404053e-05, 4.50611114502e-05, 14:21:39  17-06-16
2048, -0.671875, 0.328125, 0.0, [nan], 9.32117338395, 1.0, 0.1875, 0.1875, 0.000347229003906,5.29289245605e-05, 6.00814819336e-05, 0.0002760887146, 14:21:39  17-06-16
2049, -0.671875, 0.359375, 0.0, [nan], 9.02221555924, 1.0, nan, nan, nan,4.6968460083e-05, 7.00950622559e-05, 3.60012054443e-05, 14:21:39  17-06-16
2050, -0.671875, 0.390625, 0.0, [nan], 8.72814054704, 1.0, nan, nan, nan,4.79221343994e-05, 5.50746917725e-05, 4.10079956055e-05, 14:21:39  17-06-16
2051, -0.671875, 0.421875, 0.0, [nan], 8.43894834733, 1.0, nan, nan, nan,4.79221343994e-05, 5.31673431396e-05, 4.10079956055e-05, 14:21:39  17-06-16
2052, -0.671875, 0.453125, 0.0, [nan], 8.15463896012, 1.0, 0.1875, 0.1875, 0.000347229003906,3.69548797607e-05, 3.60012054443e-05, 0.000182151794434, 14:21:39  17-06-16
2053, -0.671875, 0.484375, 0.0, [nan], 7.87521238542, 1.0, nan, nan, nan,3.50475311279e-05, 3.69548797607e-05, 4.19616699219e-05, 14:21:39  17-06-16
2054, -0.671875, 0.515625, 0.0, [nan], 7.60066862321, 1.0, nan, nan, nan,3.50475311279e-05, 4.60147857666e-05, 4.38690185547e-05, 14:21:39  17-06-16
2055, -0.671875, 0.546875, 0.0, [nan], 7.3310076735, 1.0, nan, nan, nan,2.88486480713e-05, 4.19616699219e-05, 2.50339508057e-05, 14:21:39  17-06-16
2056, -0.671875, 0.578125, 0.0, [nan], 7.06622953629, 1.0, 0.1875, 0.1875, 0.000347229003906,2.88486480713e-05, 4.00543212891e-05, 0.00018310546875, 14:21:39  17-06-16
2057, -0.671875, 0.609375, 0.0, [nan], 6.80633421159, 1.0, nan, nan, nan,5.00679016113e-05, 5.79357147217e-05, 4.60147857666e-05, 14:21:39  17-06-16
2058, -0.671875, 0.640625, 0.0, [nan], 6.55132169938, 1.0, nan, nan, nan,3.40938568115e-05, 4.19616699219e-05, 2.50339508057e-05, 14:21:39  17-06-16
2059, -0.671875, 0.671875, 0.0, [nan], 6.30119199967, 1.0, nan, nan, nan,3.09944152832e-05, 4.00543212891e-05, 2.38418579102e-05, 14:21:39  17-06-16
2060, -0.671875, 0.703125, 0.0, [nan], 6.05594511247, 1.0, 0.1875, 0.1875, 0.000347229003906,3.50475311279e-05, 4.00543212891e-05, 0.000269889831543, 14:21:39  17-06-16
2061, -0.671875, 0.734375, 0.0, [nan], 5.81558103776, 1.0, nan, nan, nan,3.09944152832e-05, 3.981590271e-05, 2.50339508057e-05, 14:21:39  17-06-16
2062, -0.671875, 0.765625, 0.0, [nan], 5.58009977555, 1.0, nan, nan, nan,3.40938568115e-05, 4.10079956055e-05, 3.40938568115e-05, 14:21:39  17-06-16
2063, -0.671875, 0.796875, 0.0, [nan], 5.34950132585, 1.0, nan, nan, nan,3.19480895996e-05, 3.60012054443e-05, 4.10079956055e-05, 14:21:39  17-06-16
2064, -0.671875, 0.828125, 0.0, [nan], 5.12378568864, 1.0, 0.1875, 0.1875, 0.000347229003906,3.09944152832e-05, 3.981590271e-05, 0.000195026397705, 14:21:39  17-06-16
2065, -0.671875, 0.859375, 0.0, [nan], 4.90295286393, 1.0, nan, nan, nan,3.50475311279e-05, 4.19616699219e-05, 2.8133392334e-05, 14:21:39  17-06-16
2066, -0.671875, 0.890625, 0.0, [nan], 4.68700285172, 1.0, nan, nan, nan,3.38554382324e-05, 4.00543212891e-05, 2.40802764893e-05, 14:21:39  17-06-16
2067, -0.671875, 0.921875, 0.0, [nan], 4.47593565202, 1.0, nan, nan, nan,3.31401824951e-05, 4.00543212891e-05, 2.59876251221e-05, 14:21:39  17-06-16
2068, -0.671875, 0.953125, 0.0, [nan], 4.26975126481, 1.0, 0.1875, 0.1875, 0.000347229003906,2.90870666504e-05, 3.981590271e-05, 0.000186204910278, 14:21:39  17-06-16
2069, -0.671875, 0.984375, 0.0, [nan], 4.0684496901, 1.0, nan, nan, nan,3.40938568115e-05, 4.19616699219e-05, 2.50339508057e-05, 14:21:39  17-06-16
2070, -0.640625, -0.984375, 0.0, [nan], 23.0666287634, 1.0, nan, nan, nan,2.88486480713e-05, 3.91006469727e-05, 2.50339508057e-05, 14:21:39  17-06-16
2071, -0.640625, -0.953125, 0.0, [nan], 22.5946362708, 1.0, nan, nan, nan,4.41074371338e-05, 5.19752502441e-05, 4.00543212891e-05, 14:21:39  17-06-16
2072, -0.640625, -0.921875, 0.0, [nan], 22.1275265906, 1.0, 0.1875, 0.1875, 0.000347229003906,3.48091125488e-05, 4.00543212891e-05, 0.000175952911377, 14:21:39  17-06-16
2073, -0.640625, -0.890625, 0.0, [nan], 21.6652997229, 1.0, nan, nan, nan,3.00407409668e-05, 4.60147857666e-05, 2.59876251221e-05, 14:21:39  17-06-16
2074, -0.640625, -0.859375, 0.0, [nan], 21.2079556677, 1.0, nan, nan, nan,3.60012054443e-05, 3.91006469727e-05, 2.59876251221e-05, 14:21:39  17-06-16
2075, -0.640625, -0.828125, 0.0, [nan], 20.7554944251, 1.0, nan, nan, nan,3.60012054443e-05, 4.50611114502e-05, 2.50339508057e-05, 14:21:39  17-06-16
2076, -0.640625, -0.796875, 0.0, [nan], 20.3079159949, 1.0, 0.1875, 0.1875, 0.000347229003906,2.78949737549e-05, 3.81469726562e-05, 0.000180006027222, 14:21:39  17-06-16
2077, -0.640625, -0.765625, 0.0, [nan], 19.8652203772, 1.0, nan, nan, nan,3.50475311279e-05, 3.88622283936e-05, 2.50339508057e-05, 14:21:39  17-06-16
2078, -0.640625, -0.734375, 0.0, [nan], 19.427407572, 1.0, nan, nan, nan,3.60012054443e-05, 4.10079956055e-05, 2.50339508057e-05, 14:21:39  17-06-16
2079, -0.640625, -0.703125, 0.0, [nan], 18.9944775794, 1.0, nan, nan, nan,3.38554382324e-05, 3.60012054443e-05, 2.8133392334e-05, 14:21:39  17-06-16
2080, -0.640625, -0.671875, 0.0, [nan], 18.5664303992, 1.0, 0.1875, 0.1875, 0.000347229003906,4.38690185547e-05, 5.29289245605e-05, 0.000231981277466, 14:21:39  17-06-16
2081, -0.640625, -0.640625, 0.0, [nan], 18.1432660315, 1.0, nan, nan, nan,3.00407409668e-05, 3.88622283936e-05, 2.8133392334e-05, 14:21:39  17-06-16
2082, -0.640625, -0.609375, 0.0, [nan], 17.7249844763, 1.0, nan, nan, nan,3.19480895996e-05, 4.19616699219e-05, 2.40802764893e-05, 14:21:39  17-06-16
2083, -0.640625, -0.578125, 0.0, [nan], 17.3115857337, 1.0, nan, nan, nan,3.19480895996e-05, 3.40938568115e-05, 2.69412994385e-05, 14:21:39  17-06-16
2084, -0.640625, -0.546875, 0.0, [nan], 16.9030698035, 1.0, 0.1875, 0.1875, 0.000347229003906,2.90870666504e-05, 3.88622283936e-05, 0.000221014022827, 14:21:39  17-06-16
2085, -0.640625, -0.515625, 0.0, [nan], 16.4994366858, 1.0, nan, nan, nan,3.38554382324e-05, 4.00543212891e-05, 2.31266021729e-05, 14:21:39  17-06-16
2086, -0.640625, -0.484375, 0.0, [nan], 16.1006863806, 1.0, nan, nan, nan,4.19616699219e-05, 4.00543212891e-05, 2.50339508057e-05, 14:21:39  17-06-16
2087, -0.640625, -0.453125, 0.0, [nan], 15.7068188879, 1.0, nan, nan, nan,3.31401824951e-05, 3.48091125488e-05, 3.31401824951e-05, 14:21:39  17-06-16
2088, -0.640625, -0.421875, 0.0, [nan], 15.3178342078, 1.0, 0.1875, 0.1875, 0.000347229003906,3.19480895996e-05, 3.60012054443e-05, 0.000192880630493, 14:21:39  17-06-16
2089, -0.640625, -0.390625, 0.0, [nan], 14.9337323401, 1.0, nan, nan, nan,2.90870666504e-05, 3.91006469727e-05, 3.00407409668e-05, 14:21:39  17-06-16
2090, -0.640625, -0.359375, 0.0, [nan], 14.5545132849, 1.0, nan, nan, nan,3.79085540771e-05, 4.2200088501e-05, 2.50339508057e-05, 14:21:39  17-06-16
2091, -0.640625, -0.328125, 0.0, [nan], 14.1801770422, 1.0, nan, nan, nan,3.19480895996e-05, 3.50475311279e-05, 3.31401824951e-05, 14:21:39  17-06-16
2092, -0.640625, -0.296875, 0.0, [nan], 13.8107236121, 1.0, 0.1875, 0.1875, 0.000347229003906,4.38690185547e-05, 5.10215759277e-05, 0.000219106674194, 14:21:39  17-06-16
2093, -0.640625, -0.265625, 0.0, [nan], 13.4461529944, 1.0, nan, nan, nan,2.8133392334e-05, 4.19616699219e-05, 2.88486480713e-05, 14:21:39  17-06-16
2094, -0.640625, -0.234375, 0.0, [nan], 13.0864651892, 1.0, nan, nan, nan,3.12328338623e-05, 3.981590271e-05, 2.40802764893e-05, 14:21:39  17-06-16
2095, -0.640625, -0.203125, 0.0, [nan], 12.7316601965, 1.0, nan, nan, nan,4.00543212891e-05, 4.31537628174e-05, 3.69548797607e-05, 14:21:39  17-06-16
2096, -0.640625, -0.171875, 0.0, [nan], 12.3817380164, 1.0, 0.1875, 0.1875, 0.000347229003906,3.40938568115e-05, 3.981590271e-05, 0.000188112258911, 14:21:39  17-06-16
2097, -0.640625, -0.140625, 0.0, [nan], 12.0366986487, 1.0, nan, nan, nan,2.78949737549e-05, 3.91006469727e-05, 2.40802764893e-05, 14:21:39  17-06-16
2098, -0.640625, -0.109375, 0.0, [nan], 11.6965420935, 1.0, nan, nan, nan,2.69412994385e-05, 3.91006469727e-05, 2.28881835938e-05, 14:21:39  17-06-16
2099, -0.640625, -0.078125, 0.0, [nan], 11.3612683508, 1.0, nan, nan, nan,2.50339508057e-05, 3.81469726562e-05, 2.47955322266e-05, 14:21:39  17-06-16
2100, -0.640625, -0.046875, 0.0, [nan], 11.0308774207, 1.0, 0.1875, 0.1875, 0.000347229003906,2.59876251221e-05, 3.88622283936e-05, 0.000158071517944, 14:21:39  17-06-16
2101, -0.640625, -0.015625, 0.0, [nan], 10.705369303, 1.0, nan, nan, nan,2.59876251221e-05, 4.10079956055e-05, 2.28881835938e-05, 14:21:39  17-06-16
2102, -0.640625, 0.015625, 0.0, [nan], 10.3847439978, 1.0, nan, nan, nan,3.50475311279e-05, 4.6968460083e-05, 3.2901763916e-05, 14:21:39  17-06-16
2103, -0.640625, 0.046875, 0.0, [nan], 10.0690015051, 1.0, nan, nan, nan,4.50611114502e-05, 5.29289245605e-05, 4.41074371338e-05, 14:21:39  17-06-16
2104, -0.640625, 0.078125, 0.0, [nan], 9.75814182496, 1.0, 0.1875, 0.1875, 0.000347229003906,3.19480895996e-05, 3.50475311279e-05, 0.000159978866577, 14:21:39  17-06-16
2105, -0.640625, 0.109375, 0.0, [nan], 9.45216495728, 1.0, nan, nan, nan,2.69412994385e-05, 3.69548797607e-05, 3.21865081787e-05, 14:21:39  17-06-16
2106, -0.640625, 0.140625, 0.0, [nan], 9.15107090211, 1.0, nan, nan, nan,2.69412994385e-05, 3.69548797607e-05, 2.31266021729e-05, 14:21:39  17-06-16
2107, -0.640625, 0.171875, 0.0, [nan], 8.85485965943, 1.0, nan, nan, nan,2.59876251221e-05, 3.79085540771e-05, 2.40802764893e-05, 14:21:39  17-06-16
2108, -0.640625, 0.203125, 0.0, [nan], 8.56353122926, 1.0, 0.1875, 0.1875, 0.000347229003906,2.50339508057e-05, 3.60012054443e-05, 0.000159978866577, 14:21:39  17-06-16
2109, -0.640625, 0.234375, 0.0, [nan], 8.27708561158, 1.0, nan, nan, nan,2.59876251221e-05, 3.81469726562e-05, 2.38418579102e-05, 14:21:39  17-06-16
2110, -0.640625, 0.265625, 0.0, [nan], 7.99552280641, 1.0, nan, nan, nan,2.59876251221e-05, 3.71932983398e-05, 2.50339508057e-05, 14:21:39  17-06-16
2111, -0.640625, 0.296875, 0.0, [nan], 7.71884281373, 1.0, nan, nan, nan,2.69412994385e-05, 3.69548797607e-05, 2.31266021729e-05, 14:21:39  17-06-16
2112, -0.640625, 0.328125, 0.0, [nan], 7.44704563355, 1.0, 0.1875, 0.1875, 0.000347229003906,2.71797180176e-05, 3.69548797607e-05, 0.000158071517944, 14:21:39  17-06-16
2113, -0.640625, 0.359375, 0.0, [nan], 7.18013126588, 1.0, nan, nan, nan,2.69412994385e-05, 3.69548797607e-05, 2.40802764893e-05, 14:21:39  17-06-16
2114, -0.640625, 0.390625, 0.0, [nan], 6.9180997107, 1.0, nan, nan, nan,3.91006469727e-05, 3.88622283936e-05, 3.60012054443e-05, 14:21:39  17-06-16
2115, -0.640625, 0.421875, 0.0, [nan], 6.66095096803, 1.0, nan, nan, nan,2.59876251221e-05, 5.00679016113e-05, 2.59876251221e-05, 14:21:39  17-06-16
2116, -0.640625, 0.453125, 0.0, [nan], 6.40868503785, 1.0, 0.1875, 0.1875, 0.000347229003906,2.59876251221e-05, 3.69548797607e-05, 0.000181913375854, 14:21:39  17-06-16
2117, -0.640625, 0.484375, 0.0, [nan], 6.16130192018, 1.0, nan, nan, nan,2.71797180176e-05, 3.69548797607e-05, 2.28881835938e-05, 14:21:39  17-06-16
2118, -0.640625, 0.515625, 0.0, [nan], 5.918801615, 1.0, nan, nan, nan,2.69412994385e-05, 3.60012054443e-05, 2.40802764893e-05, 14:21:39  17-06-16
2119, -0.640625, 0.546875, 0.0, [nan], 5.68118412232, 1.0, nan, nan, nan,2.69412994385e-05, 3.09944152832e-05, 2.40802764893e-05, 14:21:39  17-06-16
2120, -0.640625, 0.578125, 0.0, [nan], 5.44844944215, 1.0, 0.1875, 0.1875, 0.000347229003906,2.78949737549e-05, 3.79085540771e-05, 0.000174999237061, 14:21:39  17-06-16
2121, -0.640625, 0.609375, 0.0, [nan], 5.22059757447, 1.0, nan, nan, nan,3.2901763916e-05, 3.79085540771e-05, 2.50339508057e-05, 14:21:39  17-06-16
2122, -0.640625, 0.640625, 0.0, [nan], 4.9976285193, 1.0, nan, nan, nan,2.78949737549e-05, 3.91006469727e-05, 2.50339508057e-05, 14:21:39  17-06-16
2123, -0.640625, 0.671875, 0.0, [nan], 4.77954227662, 1.0, nan, nan, nan,2.8133392334e-05, 3.88622283936e-05, 2.50339508057e-05, 14:21:39  17-06-16
2124, -0.640625, 0.703125, 0.0, [nan], 4.56633884645, 1.0, 0.1875, 0.1875, 0.000347229003906,2.59876251221e-05, 3.60012054443e-05, 0.000159025192261, 14:21:39  17-06-16
2125, -0.640625, 0.734375, 0.0, [nan], 4.35801822877, 1.0, nan, nan, nan,2.69412994385e-05, 3.69548797607e-05, 2.31266021729e-05, 14:21:39  17-06-16
2126, -0.640625, 0.765625, 0.0, [nan], 4.15458042359, 1.0, nan, nan, nan,3.40938568115e-05, 4.19616699219e-05, 2.40802764893e-05, 14:21:39  17-06-16
2127, -0.640625, 0.796875, 0.0, [nan], 3.95602543092, 1.0, nan, nan, nan,4.10079956055e-05, 3.60012054443e-05, 2.28881835938e-05, 14:21:39  17-06-16
2128, -0.640625, 0.828125, 0.0, [nan], 3.76235325074, 1.0, 0.1875, 0.1875, 0.000347229003906,2.50339508057e-05, 3.69548797607e-05, 0.000156879425049, 14:21:39  17-06-16
2129, -0.640625, 0.859375, 0.0, [nan], 3.57356388307, 1.0, nan, nan, nan,2.78949737549e-05, 3.81469726562e-05, 2.38418579102e-05, 14:21:39  17-06-16
2130, -0.640625, 0.890625, 0.0, [nan], 3.38965732789, 1.0, nan, nan, nan,2.69412994385e-05, 3.60012054443e-05, 2.28881835938e-05, 14:21:39  17-06-16
2131, -0.640625, 0.921875, 0.0, [nan], 3.21063358521, 1.0, nan, nan, nan,2.50339508057e-05, 3.60012054443e-05, 2.40802764893e-05, 14:21:39  17-06-16
2132, -0.640625, 0.953125, 0.0, [nan], 3.03649265504, 1.0, 0.1875, 0.1875, 0.000347229003906,4.41074371338e-05, 5.10215759277e-05, 0.000273942947388, 14:21:39  17-06-16
2133, -0.640625, 0.984375, 0.0, [nan], 2.86723453736, 1.0, nan, nan, nan,3.09944152832e-05, 3.60012054443e-05, 4.00543212891e-05, 14:21:39  17-06-16
2134, -0.609375, -0.984375, 0.0, [nan], 20.1954952643, 1.0, nan, nan, nan,2.8133392334e-05, 3.69548797607e-05, 3.19480895996e-05, 14:21:39  17-06-16
2135, -0.609375, -0.953125, 0.0, [nan], 19.7540203497, 1.0, nan, nan, nan,4.50611114502e-05, 5.10215759277e-05, 3.09944152832e-05, 14:21:39  17-06-16
2136, -0.609375, -0.921875, 0.0, [nan], 19.3174282477, 1.0, 0.1875, 0.1875, 0.000347229003906,2.69412994385e-05, 3.79085540771e-05, 0.000174045562744, 14:21:39  17-06-16
2137, -0.609375, -0.890625, 0.0, [nan], 18.8857189581, 1.0, nan, nan, nan,2.69412994385e-05, 3.69548797607e-05, 2.40802764893e-05, 14:21:39  17-06-16
2138, -0.609375, -0.859375, 0.0, [nan], 18.4588924811, 1.0, nan, nan, nan,2.50339508057e-05, 3.69548797607e-05, 2.38418579102e-05, 14:21:39  17-06-16
2139, -0.609375, -0.828125, 0.0, [nan], 18.0369488165, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.28881835938e-05, 14:21:39  17-06-16
2140, -0.609375, -0.796875, 0.0, [nan], 17.6198879645, 1.0, 0.1875, 0.1875, 0.000347229003906,2.59876251221e-05, 3.60012054443e-05, 0.000161170959473, 14:21:39  17-06-16
2141, -0.609375, -0.765625, 0.0, [nan], 17.2077099249, 1.0, nan, nan, nan,2.8133392334e-05, 3.60012054443e-05, 2.28881835938e-05, 14:21:39  17-06-16
2142, -0.609375, -0.734375, 0.0, [nan], 16.8004146979, 1.0, nan, nan, nan,4.10079956055e-05, 4.81605529785e-05, 4.29153442383e-05, 14:21:39  17-06-16
2143, -0.609375, -0.703125, 0.0, [nan], 16.3980022833, 1.0, nan, nan, nan,4.98294830322e-05, 5.41210174561e-05, 4.19616699219e-05, 14:21:39  17-06-16
2144, -0.609375, -0.671875, 0.0, [nan], 16.0004726813, 1.0, 0.1875, 0.1875, 0.000347229003906,2.71797180176e-05, 3.79085540771e-05, 0.000171899795532, 14:21:39  17-06-16
2145, -0.609375, -0.640625, 0.0, [nan], 15.6078258917, 1.0, nan, nan, nan,2.69412994385e-05, 4.50611114502e-05, 2.50339508057e-05, 14:21:39  17-06-16
2146, -0.609375, -0.609375, 0.0, [nan], 15.2200619147, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.40802764893e-05, 14:21:39  17-06-16
2147, -0.609375, -0.578125, 0.0, [nan], 14.8371807501, 1.0, nan, nan, nan,2.50339508057e-05, 3.69548797607e-05, 2.31266021729e-05, 14:21:39  17-06-16
2148, -0.609375, -0.546875, 0.0, [nan], 14.4591823981, 1.0, 0.1875, 0.1875, 0.000347229003906,2.59876251221e-05, 3.81469726562e-05, 0.000159978866577, 14:21:39  17-06-16
2149, -0.609375, -0.515625, 0.0, [nan], 14.0860668585, 1.0, nan, nan, nan,2.78949737549e-05, 3.71932983398e-05, 2.28881835938e-05, 14:21:39  17-06-16
2150, -0.609375, -0.484375, 0.0, [nan], 13.7178341315, 1.0, nan, nan, nan,2.59876251221e-05, 3.60012054443e-05, 2.28881835938e-05, 14:21:39  17-06-16
2151, -0.609375, -0.453125, 0.0, [nan], 13.3544842169, 1.0, nan, nan, nan,2.59876251221e-05, 3.60012054443e-05, 2.28881835938e-05, 14:21:39  17-06-16
2152, -0.609375, -0.421875, 0.0, [nan], 12.9960171149, 1.0, 0.1875, 0.1875, 0.000347229003906,2.59876251221e-05, 3.60012054443e-05, 0.000160217285156, 14:21:39  17-06-16
2153, -0.609375, -0.390625, 0.0, [nan], 12.6424328253, 1.0, nan, nan, nan,2.69412994385e-05, 3.69548797607e-05, 2.31266021729e-05, 14:21:39  17-06-16
2154, -0.609375, -0.359375, 0.0, [nan], 12.2937313483, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.40802764893e-05, 14:21:39  17-06-16
2155, -0.609375, -0.328125, 0.0, [nan], 11.9499126837, 1.0, nan, nan, nan,2.69412994385e-05, 3.71932983398e-05, 2.28881835938e-05, 14:21:39  17-06-16
2156, -0.609375, -0.296875, 0.0, [nan], 11.6109768317, 1.0, 0.1875, 0.1875, 0.000347229003906,2.59876251221e-05, 3.60012054443e-05, 0.000174045562744, 14:21:40  17-06-16
2157, -0.609375, -0.265625, 0.0, [nan], 11.2769237921, 1.0, nan, nan, nan,2.69412994385e-05, 3.40938568115e-05, 2.28881835938e-05, 14:21:40  17-06-16
2158, -0.609375, -0.234375, 0.0, [nan], 10.9477535651, 1.0, nan, nan, nan,2.69412994385e-05, 3.38554382324e-05, 2.21729278564e-05, 14:21:40  17-06-16
2159, -0.609375, -0.203125, 0.0, [nan], 10.6234661505, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.31266021729e-05, 14:21:40  17-06-16
2160, -0.609375, -0.171875, 0.0, [nan], 10.3040615485, 1.0, 0.1875, 0.1875, 0.000347229003906,2.50339508057e-05, 3.69548797607e-05, 0.000164031982422, 14:21:40  17-06-16
2161, -0.609375, -0.140625, 0.0, [nan], 9.98953975892, 1.0, nan, nan, nan,2.59876251221e-05, 3.69548797607e-05, 2.28881835938e-05, 14:21:40  17-06-16
2162, -0.609375, -0.109375, 0.0, [nan], 9.67990078187, 1.0, nan, nan, nan,2.47955322266e-05, 3.71932983398e-05, 2.28881835938e-05, 14:21:40  17-06-16
2163, -0.609375, -0.078125, 0.0, [nan], 9.37514461732, 1.0, nan, nan, nan,2.69412994385e-05, 3.60012054443e-05, 2.40802764893e-05, 14:21:40  17-06-16
2164, -0.609375, -0.046875, 0.0, [nan], 9.07527126527, 1.0, 0.1875, 0.1875, 0.000347229003906,2.47955322266e-05, 3.60012054443e-05, 0.000161170959473, 14:21:40  17-06-16
2165, -0.609375, -0.015625, 0.0, [nan], 8.78028072572, 1.0, nan, nan, nan,2.69412994385e-05, 3.69548797607e-05, 2.31266021729e-05, 14:21:40  17-06-16
2166, -0.609375, 0.015625, 0.0, [nan], 8.49017299867, 1.0, nan, nan, nan,2.69412994385e-05, 3.60012054443e-05, 2.31266021729e-05, 14:21:40  17-06-16
